DATE,DBCODE,ENTITY,SITECODE,AIRTEMP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,EVENT_CODE,AIRTEMP_MEAN_DAY,AIRTEMP_MEAN_FLAG,AIRTEMP_MAX_DAY,AIRTEMP_MAX_FLAG,AIRTEMP_MAXTIME,AIRTEMP_MIN_DAY,AIRTEMP_MIN_FLAG,AIRTEMP_MINTIME
1980-03-06,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6,A,10.6,A,1400,3.7,A,200
1980-03-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.8,D,8.3,A,,3.3,A,
1980-03-07,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.5,A,12.3,A,1500,2.3,A,2400
1980-03-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,7.8,A,,2.8,A,
1980-03-08,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,5.6,A,11.1,A,1500,2.9,A,2400
1980-03-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.7,D,7.2,A,,2.2,A,
1980-03-09,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.1,A,14.9,A,1500,1.9,A,2300
1980-03-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,9.4,A,,1.1,A,
1980-03-10,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,5.5,A,12.2,A,1400,0.6,A,300
1980-03-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2,D,3.9,A,,0,A,
1980-03-11,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,2.5,A,4.5,A,1300,0.6,A,2100
1980-03-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.4,D,2.8,A,,0,A,
1980-03-12,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,2.6,A,5.5,A,1400,0.5,A,700
1980-03-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,4.4,A,,0.6,A,
1980-03-13,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.2,A,5.7,A,1300,0.2,A,1800
1980-03-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.3,A,,0,A,
1980-03-14,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,1.5,A,3.6,A,1200,0.3,A,2200
1980-03-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.8,D,2.2,A,,-0.6,A,
1980-03-15,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,0.8,A,2.7,A,1600,-0.1,A,600
1980-03-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,0.8,D,2.2,A,,-0.6,A,
1980-03-16,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,1.7,A,5.5,A,1500,-0.8,A,2400
1980-03-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.9,A,,-0.6,A,
1980-03-17,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,2.7,A,6.3,A,1400,-1,A,100
1980-03-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.5,D,5,A,,0,A,
1980-03-18,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.9,A,8.3,A,1500,0.8,A,200
1980-03-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,6.1,A,,1.7,A,
1980-03-19,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,5.5,A,11,A,1600,3,A,700
1980-03-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,2.8,D,5,A,,0.6,A,
1980-03-20,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.9,A,6.5,A,1400,0.9,A,2300
1980-03-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,7.2,A,,-1.1,A,
1980-03-21,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.6,E,5.7,E,,1.3,E,
1980-03-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7,D,10.6,A,,3.3,A,
1980-03-22,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.2,E,12.1,E,,2.1,E,
1980-03-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.8,D,7.8,A,,1.7,A,
1980-03-23,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,4.6,A,9.2,A,1500,1.9,A,2400
1980-03-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,6.1,A,,0,A,
1980-03-24,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.7,A,12,A,1500,-0.2,A,2400
1980-03-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,11.7,A,,-1.1,A,
1980-03-25,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,4.6,A,13.8,A,1600,-1.6,A,700
1980-03-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.4,D,6.1,A,,0.6,A,
1980-03-26,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.3,A,6.5,A,1400,0.8,A,100
1980-03-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.1,D,6.7,A,,-0.6,A,
1980-03-27,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.4,A,8.5,A,1400,-1,A,2400
1980-03-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5,D,11.1,A,,-1.1,A,
1980-03-28,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,4.1,A,13.2,A,1400,-2.5,A,600
1980-03-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,8.9,A,,1.7,A,
1980-03-29,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.8,A,8.6,A,1300,0.4,A,2100
1980-03-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.2,D,7.8,A,,0.6,A,
1980-03-30,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.1,A,9.6,A,1600,-0.8,A,2400
1980-03-31,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.4,D,6.7,A,,0,A,
1980-03-31,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,2.6,A,6.5,A,1500,-1,A,100
1980-04-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.2,D,7.8,A,,0.6,A,
1980-04-01,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.9,A,8.5,A,1500,-0.6,A,2400
1980-04-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.3,D,11.1,A,,-0.6,A,
1980-04-02,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,4.3,A,12.4,A,1500,-1,A,2400
1980-04-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,9.4,A,,-1.7,A,
1980-04-03,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,5,A,12.6,A,1300,-2.6,A,500
1980-04-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7,D,11.1,A,,2.8,A,
1980-04-04,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,7.1,A,13.4,A,1300,1.1,A,700
1980-04-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,5.9,D,8.9,A,,2.8,A,
1980-04-05,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,5.9,A,10.8,A,1400,3.5,A,2400
1980-04-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.9,A,,-0.6,A,
1980-04-06,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,2.1,A,3.8,A,200,0.3,A,2400
1980-04-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,1.7,D,3.9,A,,-0.6,A,
1980-04-07,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,3.2,A,6.4,A,1300,0.2,A,600
1980-04-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.2,D,6.7,A,,1.7,A,
1980-04-08,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,5.9,A,9,A,1600,3.5,A,700
1980-04-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,3.9,D,6.1,A,,1.7,A,
1980-04-09,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,5.6,A,8.4,A,1100,3.5,A,2400
1980-04-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,4.8,D,8.9,A,,0.6,A,
1980-04-10,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,4.1,E,10.3,E,,-1.3,E,
1980-04-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,14.4,A,,-1.1,A,
1980-04-11,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,8.5,E,21,E,,-1.1,E,
1980-04-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.1,D,18.9,A,,3.3,A,
1980-04-12,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.9,A,26.9,A,1500,1.3,A,700
1980-04-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,19.4,A,,3.9,A,
1980-04-13,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.8,A,24.8,A,1400,1.6,A,600
1980-04-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.4,D,11.1,A,,5.6,A,
1980-04-14,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,8.4,A,10.6,A,1300,6.1,A,2400
1980-04-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,12.2,A,,3.9,A,
1980-04-15,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,8.7,A,18.5,A,1500,3.5,A,2400
1980-04-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,18.9,A,,1.1,A,
1980-04-16,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.9,A,26,A,1500,0.6,A,600
1980-04-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,16.1,A,,3.9,A,
1980-04-17,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.9,A,18.7,A,1300,3.6,A,600
1980-04-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12,D,20.6,A,,3.3,A,
1980-04-18,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.2,A,22.8,A,1400,1.5,A,600
1980-04-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,14.4,A,,8.9,A,
1980-04-19,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.6,A,16,A,1300,8.1,A,100
1980-04-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.4,D,10,A,,6.7,A,
1980-04-20,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,8.3,A,10.6,A,1100,6.4,A,2200
1980-04-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.2,D,6.7,A,,5.6,A,
1980-04-21,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.9,A,9,A,1200,4.7,A,600
1980-04-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.4,D,11.1,A,,5.6,A,
1980-04-22,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.2,A,13,A,1300,4.6,A,500
1980-04-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.1,D,14.4,A,,7.8,A,
1980-04-23,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.4,A,16.9,A,1600,7.7,A,2400
1980-04-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.6,E,13.3,A,,9.9,E,
1980-04-24,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.1,A,14.3,A,1400,3.7,A,2400
1980-04-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.1,D,18.9,A,,3.3,A,
1980-04-25,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.4,A,20.9,A,1500,2.5,A,400
1980-04-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15.3,D,23.3,A,,7.2,A,
1980-04-26,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.3,A,24.9,A,1500,5.3,A,600
1980-04-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,16.1,D,25,A,,7.2,A,
1980-04-27,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,16.8,A,31.1,A,1500,5.7,A,600
1980-04-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,15,A,,8.3,A,
1980-04-28,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.9,A,15.6,A,1500,8.2,A,2400
1980-04-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,12.8,A,,3.3,A,
1980-04-29,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,7.8,A,13.8,A,1600,1.8,A,600
1980-04-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.7,D,18.3,A,,1.1,A,
1980-04-30,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.1,A,17.9,A,1600,0.1,A,600
1980-05-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.9,D,23.9,A,,3.9,A,
1980-05-01,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,13.5,A,26.4,A,1400,2.9,A,600
1980-05-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.6,E,18.3,A,,4.8,E,
1980-05-02,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11,A,18.6,A,1600,5.2,A,2400
1980-05-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15,D,25.6,A,,4.4,A,
1980-05-03,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14,A,29.1,A,1500,2.2,A,600
1980-05-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,17.8,D,27.8,A,,7.8,A,
1980-05-04,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,15.8,A,29.8,A,1300,5.7,A,600
1980-05-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.8,D,16.1,A,,9.4,A,
1980-05-05,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,12.6,A,18.1,A,1500,8.4,A,300
1980-05-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.3,D,12.8,A,,7.8,A,
1980-05-06,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.3,A,14.1,A,1500,5.3,A,2400
1980-05-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.3,D,21.7,A,,2.8,A,
1980-05-07,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.7,A,22,A,1500,1.5,A,500
1980-05-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.6,D,13.3,A,,7.8,A,
1980-05-08,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.3,A,14.6,A,1500,7.3,A,2400
1980-05-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,11.1,A,,5,A,
1980-05-09,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,7.6,A,11.8,A,1400,5.7,A,2400
1980-05-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.1,D,7.8,A,,4.4,A,
1980-05-10,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.9,A,8.3,A,1600,5.2,A,600
1980-05-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,10,A,,6.1,A,
1980-05-11,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.5,A,11.8,A,1300,7.2,A,600
1980-05-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.7,D,15.6,A,,7.8,A,
1980-05-12,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.4,A,15.5,A,1600,7.2,A,2300
1980-05-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.3,D,13.3,A,,7.2,A,
1980-05-13,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.9,A,15.8,A,1200,8.1,A,200
1980-05-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.3,E,12.2,A,,6.4,E,
1980-05-14,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.2,A,15.3,A,1500,2.7,A,2400
1980-05-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,E,12.2,A,,3.9,E,
1980-05-15,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,7.1,A,12.6,A,1500,1.8,A,2400
1980-05-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.7,D,20,A,,-0.6,A,
1980-05-16,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.7,A,20.9,A,1500,-0.9,A,600
1980-05-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.3,D,23.3,A,,3.3,A,
1980-05-17,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,12.7,A,24.3,A,1400,2.5,A,600
1980-05-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.5,D,22.8,A,,6.1,A,
1980-05-18,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.8,A,25.6,A,1500,5.5,A,500
1980-05-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.5,E,22.6,E,,2.4,E,
1980-05-19,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.8,A,25.9,A,1400,5.1,A,500
1980-05-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,17.3,E,24.7,E,,9.9,E,
1980-05-20,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,16.3,A,28.6,A,1300,6.7,A,400
1980-05-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14,E,21,E,,6.9,E,
1980-05-21,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,12,A,19.3,A,1200,7.5,A,2400
1980-05-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.1,E,9.8,E,,4.4,E,
1980-05-22,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.1,A,8.5,A,1300,4.2,A,2400
1980-05-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.3,E,11.1,A,,3.4,E,
1980-05-23,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,7,A,10.8,A,1500,4.2,A,600
1980-05-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.5,D,10,A,,5,A,
1980-05-24,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.8,A,9,A,1400,5,A,400
1980-05-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.1,D,10.6,A,,5.6,A,
1980-05-25,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,7.6,A,10.4,A,1500,5.7,A,2400
1980-05-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,7.2,D,10,A,,4.4,A,
1980-05-26,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,7.5,A,9.6,A,1600,4.9,A,500
1980-05-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.7,D,13.3,A,,6.1,A,
1980-05-27,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.1,A,15.4,A,1700,7.6,A,500
1980-05-28,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.4,D,20.6,A,,6.1,A,
1980-05-28,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,12.1,A,20.7,A,1500,6.2,A,2400
1980-05-29,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.2,D,16.7,A,,5.6,A,
1980-05-29,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.5,A,18.1,A,1400,5,A,200
1980-05-30,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.8,D,20,A,,5.6,A,
1980-05-30,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,12.7,E,20,E,,5.2,E,
1980-05-31,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.8,D,22.8,A,,6.7,A,
1980-05-31,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.7,A,22.1,A,1400,6.5,A,100
1980-06-01,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,8.9,D,13.3,A,,4.4,A,
1980-06-01,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.1,A,13,A,1200,5.7,A,2400
1980-06-02,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,6.7,D,9.4,A,,3.9,A,
1980-06-02,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,6.7,E,9.5,E,,4.8,E,
1980-06-03,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,16.1,A,,3.9,A,
1980-06-03,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9,E,15.3,E,,2.9,E,
1980-06-04,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,17.2,A,,2.8,A,
1980-06-04,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,9.2,A,18.1,A,1300,1.7,A,300
1980-06-05,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,13.9,A,,6.1,A,
1980-06-05,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.4,A,15.8,A,1100,7.3,A,500
1980-06-06,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.3,D,13.3,A,,7.2,A,
1980-06-06,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.2,A,15.9,A,1200,8,A,500
1980-06-07,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.4,D,15.6,A,,7.2,A,
1980-06-07,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,13,A,18.2,A,1600,8.1,A,500
1980-06-08,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,17.2,D,23.3,A,,11.1,A,
1980-06-08,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,17.2,A,23.5,A,1400,12.1,A,500
1980-06-09,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,14.5,D,21.1,A,,7.8,A,
1980-06-09,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,13.9,A,20.7,A,1600,7.7,A,2300
1980-06-10,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15,D,22.2,A,,7.8,A,
1980-06-10,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.1,A,20.9,A,1400,6.7,A,100
1980-06-11,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.4,D,16.7,A,,10,A,
1980-06-11,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,13.4,A,17.9,A,1200,10.9,A,2400
1980-06-12,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,11.4,D,14.4,A,,8.3,A,
1980-06-12,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,11.4,A,14.8,A,1400,9.1,A,600
1980-06-13,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,12.8,A,,7.2,A,
1980-06-13,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10,A,13.5,A,1400,8,A,2400
1980-06-14,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,9.5,D,11.7,A,,7.2,A,
1980-06-14,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10,A,11.9,A,1700,8.1,A,500
1980-06-15,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,16.7,D,24.4,A,,8.9,A,
1980-06-15,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,15.6,A,25.8,A,1600,9.4,A,500
1980-06-16,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.5,D,15,A,,10,A,
1980-06-16,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,12.9,A,15.4,A,1300,9.2,A,200
1980-06-17,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15.3,D,22.8,A,,7.8,A,
1980-06-17,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.2,A,22.5,A,1500,7,A,400
1980-06-18,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,16.4,D,25,A,,7.8,A,
1980-06-18,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.9,A,24.1,A,1600,6.3,A,500
1980-06-19,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,16.7,D,26.7,A,,6.7,A,
1980-06-19,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,16.4,A,27.2,A,1500,5.3,A,500
1980-06-20,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,16.1,D,21.1,A,,11.1,A,
1980-06-20,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,15.5,A,22.3,A,1600,9.9,A,2400
1980-06-21,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15.8,D,22.2,A,,9.4,A,
1980-06-21,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,15.1,A,21.7,A,1400,8.9,A,300
1980-06-22,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.1,D,17.8,A,,8.3,A,
1980-06-22,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14,A,19.3,A,1600,10,A,2400
1980-06-23,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,12.8,D,17.8,A,,7.8,A,
1980-06-23,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,12.8,A,19.1,A,1500,8.9,A,400
1980-06-24,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,13.1,D,17.8,A,,8.3,A,
1980-06-24,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,13.2,A,19.8,A,1500,9.5,A,100
1980-06-25,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10,D,13.3,A,,6.7,A,
1980-06-25,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.2,A,13.8,A,1300,7.6,A,2400
1980-06-26,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,10.6,D,14.4,A,,6.7,A,
1980-06-26,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,10.9,A,16,A,1400,6.3,A,500
1980-06-27,MS001,1,CS2MET,AIR101,130,2D,AIRCS201,NA,15.9,D,25.6,A,,6.1,A,
1980-06-27,MS001,1,PRIMET,AIR206,150,2D,AIRPRI05,NA,14.7,A,26.2,A,1600,5.2,A,400
